page_id,title,is_redirect,is_disambiguation,qid,length_chars,words,references,images,internal_links,categories
231646,Атцара,0,0,Q294687,2798,280,0,0,3,1
231647,Аустис,0,0,Q294699,2743,274,0,0,3,1
231648,Бельви (Италия),0,0,Q294707,2923,283,0,0,3,1
231649,Бирори,0,0,Q294720,2740,275,0,0,3,1
231650,Битти (Сардиния),0,0,Q294729,2897,278,0,1,3,1
231651,Болотана,0,0,Q294746,2645,257,0,0,3,1
231652,Бороре,0,0,Q294752,2629,257,0,0,3,1
231653,Бортигали,0,0,Q294760,2573,254,0,0,3,1
231654,Гавои,0,0,Q294827,2549,254,0,0,3,1
231655,Гадони,0,0,Q294805,2653,270,0,0,3,1
231656,Гальтелли,0,0,Q294814,2887,282,0,0,3,1
231657,Дезуло,0,0,Q294772,2718,270,0,0,3,1
231658,Доргали,0,0,Q294782,2835,274,0,0,3,1
231659,Дуальки,0,0,Q294793,2744,275,0,0,3,1
231660,Ирголи,0,0,Q294837,2544,252,0,0,3,1
231661,Лей (Сардиния),0,0,Q295169,2714,274,0,0,3,1
231662,Лоде,0,0,Q295229,2601,264,0,0,3,1
231663,Лодине,0,0,Q295219,2652,270,0,0,3,1
231664,Локули,0,0,Q295189,2603,264,0,0,3,1
231665,Лула (Сардиния),0,0,Q295238,2755,278,0,0,3,1
231666,Макомер,0,0,Q295248,2584,257,0,0,3,1
231667,Мамояда,0,0,Q295260,2555,253,0,0,3,1
231668,Меана-Сардо,0,0,Q295276,2662,268,0,0,3,1
231669,Норагугуме,0,0,Q295289,2715,268,0,0,3,1
231670,Нуоро,0,0,Q13649,2751,280,0,0,3,1
231671,Оводда,0,0,Q295576,2637,264,0,0,3,1
231672,Озидда,0,0,Q295557,2602,263,0,0,3,1
231673,Оллолаи,0,0,Q295337,2633,263,0,0,3,1
231674,Ольена,0,0,Q295313,2562,253,0,0,3,1
231675,Ольцай,0,0,Q295351,2791,279,0,0,3,1
231676,Онани,0,0,Q295369,2841,280,0,0,3,1
231677,Онифай,0,0,Q295383,2740,272,0,0,3,1
231678,Онифери,0,0,Q295399,2812,283,0,0,3,1
231679,Орани,0,0,Q295414,2638,266,0,0,3,1
231680,Оргозоло,0,0,Q295423,2899,277,0,1,3,1
231681,Орозеи,0,0,Q295538,2621,261,0,0,3,1
231682,Оротелли,0,0,Q295543,2552,252,0,0,3,1
231683,Ортуери,0,0,Q295550,2868,280,0,0,3,1
231684,Оруне,0,0,Q203978,2590,259,0,0,3,1
231685,Оттана,0,0,Q295564,2555,254,0,0,3,1
231686,Позада,0,0,Q10710,2554,254,0,0,3,1
231687,Саруле,0,0,Q295586,2814,272,0,0,3,1
231688,Силанус,0,0,Q295595,2602,259,0,0,3,1
231689,Синдия,0,0,Q295604,2542,252,0,0,3,1
231690,Синискола,0,0,Q295613,2642,262,0,0,3,1
231691,Соргоно,0,0,Q295622,2552,253,0,0,3,1
231692,Тети (Сардиния),0,0,Q295631,2618,266,0,0,3,1
231693,Тиана (Сардиния),0,0,Q295643,2721,276,0,0,3,1
231694,Тонара,0,0,Q295658,2599,259,0,0,3,1
231695,Торпе,0,0,Q295677,2734,273,0,0,3,1
231696,Фонни,0,0,Q295687,2768,268,0,0,3,1
231697,Агджус,0,0,Q340628,2963,289,0,0,3,1
231698,Ала-дей-Сарди,0,0,Q340635,2886,284,0,0,3,1
231699,Альенту,0,0,Q340630,2901,276,0,0,3,1
231700,Арцакена (Сардиния),0,0,Q186538,2888,283,0,0,3,1
231701,Бадези,0,0,Q340653,2646,262,0,0,3,1
231702,Беркидда,0,0,Q340658,2657,259,0,0,3,1
231703,Бортиджадас,0,0,Q340665,2822,271,0,0,2,1
231704,Буддузо,0,0,Q340675,2939,276,0,0,3,1
231705,Будони,0,0,Q340683,2914,282,0,0,3,1
231706,Гольфо-Аранчи,0,0,Q340731,2879,270,0,0,3,1
231707,Каланджанус,0,0,Q340721,2701,259,0,0,3,1
231708,Ла-Маддалена,0,0,Q340757,2788,274,0,0,3,1
231709,Лоири-Порто-Сан-Паоло,0,0,Q340770,2669,262,0,0,3,1
231710,Луогозанто,0,0,Q340908,2909,281,0,0,3,1
231711,Лурас,0,0,Q340916,2598,254,0,0,3,1
231712,Монти (Сардиния),0,0,Q340920,2884,286,0,0,3,1
231713,Ольбия,0,0,Q13630,2882,275,0,0,3,1
231714,Оскири,0,0,Q340961,2646,259,0,0,3,1
231715,Падру,0,0,Q340971,2734,266,0,0,3,1
231716,Палау (Сардиния),0,0,Q333389,2760,274,0,0,3,1
231717,Сан-Теодоро (Сардиния),0,0,Q279933,2840,279,0,0,3,1
231718,Сант'Антонио-ди-Галлура,0,0,Q341014,2773,275,0,0,3,1
231719,Санта-Тереза-Галлура,0,0,Q341023,2960,274,0,0,3,1
231720,Тельти,0,0,Q341033,2786,262,0,0,3,1
231721,Темпьо-Паузания,0,0,Q13645,2932,274,0,0,3,1
231722,Тринита-д'Агульту-э-Виньола,0,0,Q341096,2885,282,0,0,3,1
231723,Арцана,0,0,Q339713,2604,259,0,0,3,1
231724,Бари-Сардо,0,0,Q339728,2679,267,0,0,3,1
231725,Баунеи,0,0,Q339776,2852,273,0,0,3,1
231726,Виллагранде-Стризайли,0,0,Q340616,2706,264,0,0,3,1
231727,Гайро,0,0,Q339919,2826,282,0,0,3,1
231728,Джиразоле,0,0,Q339943,2697,272,0,0,3,1
231729,Ерцу,0,0,Q339993,2603,259,0,0,3,1
231730,Ильбоно,0,0,Q339968,2651,264,0,0,3,1
231731,Кардеду,0,0,Q339798,2766,274,0,0,3,1
231732,Ланузеи,0,0,Q13657,2641,261,0,0,3,1
231733,Лотцораи,0,0,Q340042,2587,253,0,0,3,1
231734,Лочери,0,0,Q340027,2670,268,0,0,3,1
231735,Озини,0,0,Q340603,2738,273,0,0,3,1
231736,Пердасдефогу,0,0,Q340604,2610,255,0,0,3,1
231737,Сеуи,0,0,Q340609,2597,259,0,0,3,1
231738,Талана,0,0,Q340610,2805,280,0,0,3,1
231739,Тертения,0,0,Q340611,2584,254,0,0,3,1
231740,Тортоли,0,0,Q13659,2659,261,0,0,3,1
231741,Трией,0,0,Q340612,2840,271,0,0,3,1
231742,Улассаи,0,0,Q340613,2569,253,0,0,3,1
231743,Урцулей,0,0,Q340614,2924,282,0,0,3,1
231744,Уссассай,0,0,Q340615,2641,263,0,0,3,1
231745,Элини,0,0,Q339898,2751,273,0,0,3,1
231746,Аббазанта,0,0,Q305994,2776,274,0,0,3,1
231747,Азуни (Сардиния),0,0,Q382600,2636,266,0,0,3,1
231748,Айдомаджоре,0,0,Q382482,2789,273,0,0,3,1
231749,Алес,0,0,Q382548,2559,254,0,0,3,1
231750,Аллай,0,0,Q382561,2698,270,0,0,3,1
231751,Альбаджара,0,0,Q382496,2778,273,0,0,3,1
231752,Арборея,0,0,Q382568,2699,265,0,0,3,1
231753,Ардаули,0,0,Q382576,2885,276,0,0,3,1
231754,Ассоло,0,0,Q382585,2669,269,0,0,3,1
231755,Барадили,0,0,Q382636,2760,275,0,0,3,1
231756,Баратили-Сан-Пьетро,0,0,Q382644,2728,276,0,0,3,1
231757,Баресса,0,0,Q382651,2630,264,0,0,3,1
231758,Бауладу,0,0,Q382672,2763,273,0,0,3,1
231759,Бидони,0,0,Q187513,2824,277,0,0,3,1
231760,Боза (Сардиния),0,0,Q385538,2675,271,0,0,3,1
231761,Бонаркадо,0,0,Q385480,2680,266,0,0,3,1
231762,Боронедду,0,0,Q385515,2769,274,0,0,3,1
231763,Бузаки,0,0,Q385556,2650,264,0,0,3,1
231764,Вилла-Верде,0,0,Q389383,2735,271,0,0,3,1
231765,Вилла-Сант'Антонио,0,0,Q389369,2886,281,0,0,3,1
231766,Вилланова-Трускеду,0,0,Q389401,2681,266,0,0,3,1
231767,Виллаурбана,0,0,Q389453,2664,264,0,0,3,1
231768,Гиларца,0,0,Q385794,2663,258,0,0,3,1
231769,Гоннозно,0,0,Q385846,2677,269,0,0,3,1
231770,Гонноскодина,0,0,Q385821,2645,263,0,0,3,1
231771,Гонностраматца,0,0,Q385865,2880,280,0,0,3,1
231772,Дженони,0,0,Q385722,2867,276,0,0,3,1
231773,Кабрас,0,0,Q385624,2872,273,0,0,3,1
231774,Кульери,0,0,Q385643,2579,254,0,0,3,1
231775,Куркурис,0,0,Q385660,2629,264,0,0,3,1
231776,Лакони,0,0,Q385883,2616,260,0,0,3,1
231777,Магомадас,0,0,Q386295,2902,275,0,0,3,1
231778,Мазуллас,0,0,Q386350,2767,272,0,0,3,1
231779,Маррубью,0,0,Q386323,4285,471,0,0,3,1
231780,Милис,0,0,Q386374,2555,253,0,0,3,1
231781,Могорелла,0,0,Q386617,2925,280,0,0,3,1
231782,Могоро,0,0,Q386643,2827,279,0,0,3,1
231783,Модоло,0,0,Q386395,2867,279,0,0,3,1
231784,Монтреста,0,0,Q386666,2740,273,0,0,3,1
231785,Моргонджори,0,0,Q386684,2794,273,0,0,3,1
231786,Нарболия,0,0,Q386833,2564,252,0,0,3,1
231787,Неонели,0,0,Q386852,2801,279,0,0,3,1
231788,Норбелло,0,0,Q386875,2816,279,0,0,3,1
231789,Нугеду-Санта-Виттория,0,0,Q386898,2695,269,0,0,3,1
231790,Нураки,0,0,Q386989,2838,272,0,0,3,1
231791,Нуречи,0,0,Q387019,2654,267,0,0,3,1
231792,Олластра,0,0,Q387039,2693,270,0,0,3,1
231793,Ористано,0,0,Q13652,2928,285,0,0,3,1
231794,Пальмас-Арбореа,0,0,Q387181,2880,275,0,0,3,1
231795,Пау (Сардиния),0,0,Q387187,2722,277,0,0,3,1
231796,Паулилатино,0,0,Q387222,2683,258,0,0,3,1
231797,Помпу,0,0,Q387452,2744,274,0,0,3,1
231798,Риола-Сардо,0,0,Q177161,2665,268,0,0,3,1
231799,Руйнас,0,0,Q387507,2889,282,0,0,3,1
231800,Сагама,0,0,Q185964,2936,283,0,0,3,1
231801,Самугео,0,0,Q387576,2567,253,0,0,3,1
231802,Сан-Веро-Милис,0,0,Q387631,2594,258,0,0,3,1
231803,Сан-Николо-д'Арчидано,0,0,Q387598,3010,282,0,0,3,1
231804,Санта-Джуста,0,0,Q387672,2639,261,0,0,3,1
231805,Санту-Луссурджу,0,0,Q387706,2601,255,0,0,3,1
231806,Седило,0,0,Q388085,2612,259,0,0,3,1
231807,Сенеге,0,0,Q388189,2559,252,0,0,3,1
231808,Сенис,0,0,Q388211,2617,265,0,0,3,1
231809,Сеннариоло,0,0,Q388309,2690,270,0,0,3,1
231810,Сиамаджоре,0,0,Q388325,2696,270,0,0,3,1
231811,Сиапичча,0,0,Q388413,2767,273,0,0,3,1
231812,Симаксис,0,0,Q388456,2563,252,0,0,3,1
231813,Симала,0,0,Q388440,2751,272,0,0,3,1
231814,Сини (Сардиния),0,0,Q388485,2625,266,0,0,3,1
231815,Сирис,0,0,Q388533,2608,264,0,0,3,1
231816,Скано-Монтиферро,0,0,Q387730,2869,278,0,0,3,1
231817,Содди (Сардиния),0,0,Q388571,2768,275,0,0,3,1
231818,Соларусса,0,0,Q388616,2769,269,0,0,3,1
231819,Соррадиле,0,0,Q388756,2833,280,0,0,3,1
231820,Суни,0,0,Q388786,2803,272,0,0,3,1
231821,Тадазуни,0,0,Q389247,2924,285,0,0,3,1
231822,Терральба,0,0,Q389264,2823,264,0,0,3,1
231823,Тиннура,0,0,Q389275,2871,280,0,0,3,1
231824,Траматца,0,0,Q389292,2740,277,0,0,3,1
231825,Трезнурагес,0,0,Q389304,2854,280,0,0,3,1
231826,Узеллус,0,0,Q389355,2761,274,0,0,3,1
231827,Ула-Тирсо,0,0,Q389318,2689,274,0,0,3,1
231828,Урас (Италия),0,0,Q389339,2566,255,0,0,3,1
231829,Флуссио,0,0,Q385675,2867,277,0,0,3,1
231830,Фордонджанус,0,0,Q385692,2831,279,0,0,3,1
231831,Цеддиани,0,0,Q184270,2773,274,0,0,3,1
231832,Церфалиу,0,0,Q191629,2694,270,0,0,3,1
231833,Альгеро,0,0,Q166282,2615,253,0,0,3,1
231834,Анела,0,0,Q390108,2705,276,0,0,3,1
231835,Ардара (Сардиния),0,0,Q390138,2724,273,0,0,3,1
231836,Банари,0,0,Q390160,2841,279,0,0,3,1
231837,Бенетутти,0,0,Q390187,2624,259,0,0,3,1
231838,Бессуде,0,0,Q376111,2761,274,0,0,3,1
231839,Боннанаро,0,0,Q283144,2910,284,0,0,3,1
231840,Боно (Сардиния),0,0,Q390241,2822,283,0,0,3,1
231841,Бонорва,0,0,Q390280,2638,262,0,0,3,1
231842,Борутта,0,0,Q390450,2772,276,0,0,3,1
231843,Боттидда,0,0,Q390601,2833,281,0,0,3,1
231844,Бультей,0,0,Q390609,2750,273,0,0,3,1
231845,Бульци,0,0,Q390616,2669,271,0,0,3,1
231846,Бургос (Сардиния),0,0,Q390624,2647,266,0,0,3,1
231847,Валледория,0,0,Q391723,2666,258,0,0,3,1
231848,Виддальба,0,0,Q391735,2736,260,0,0,3,1
231849,Вилланова-Монтелеоне,0,0,Q391750,2682,262,0,0,3,1
231850,Джаве,0,0,Q390837,2703,274,0,0,3,1
231851,Иллорай,0,0,Q390845,2672,271,0,0,3,1
231852,Иттиредду,0,0,Q390854,2832,280,0,0,3,1
231853,Иттири,0,0,Q390865,2855,274,0,0,3,1
231854,Карджеге,0,0,Q390646,2935,283,0,0,3,1
231855,Керемуле,0,0,Q390674,2676,270,0,0,3,1
231856,Киарамонти,0,0,Q390682,2762,271,0,0,4,1
231857,Кодронджанос,0,0,Q390687,2831,279,0,0,3,1
231858,Коссойне,0,0,Q390692,2673,270,0,0,3,1
231859,Лаерру,0,0,Q390875,2794,279,0,0,3,1
231860,Мара (Сардиния),0,0,Q390890,2795,281,0,0,3,1
231861,Мартис,0,0,Q390907,2760,276,0,0,3,1
231862,Монтелеоне-Рокка-Дория,0,0,Q390926,2694,269,0,0,3,1
231863,Морес,0,0,Q390999,2810,279,0,0,3,1
231864,Мурос (Сардиния),0,0,Q391007,2763,276,0,0,3,1
231865,Нугеду-Сан-Николо,0,0,Q391035,2767,274,0,0,3,1
231866,Нуле,0,0,Q391111,2541,252,0,0,3,1
231867,Нульви,0,0,Q391122,2550,252,0,0,3,1
231868,Озило,0,0,Q391134,2558,254,0,0,3,1
231869,Ольмедо (Сардиния),0,0,Q390772,2756,273,0,0,3,1
231870,Осси,0,0,Q391142,2657,266,0,0,3,1
231871,Оцьери,0,0,Q391167,2748,273,0,0,3,1
231872,Падрия,0,0,Q391191,2747,273,0,0,3,1
231873,Паттада,0,0,Q391218,2650,265,0,0,3,1
231874,Перфугас,0,0,Q391241,2563,252,0,0,3,1
231875,Плоаге,0,0,Q391247,2644,264,0,0,3,1
231876,Порто-Торрес,0,0,Q391316,2739,268,0,0,3,1
231877,Поццомаджоре,0,0,Q391326,2785,269,0,0,3,1
231878,Путифигари,0,0,Q391334,2697,272,0,0,3,1
231879,Романа,0,0,Q382223,2754,273,0,0,3,1
231880,Санта-Мария-Когинас,0,0,Q391349,2754,278,0,0,3,1
231881,Сассари,0,0,Q13629,2795,275,0,1,3,2
231882,Седини,0,0,Q55284,2815,280,0,0,3,1
231883,Семестене,0,0,Q391369,2774,272,0,0,3,1
231884,Сеннори,0,0,Q391380,2668,266,0,0,3,1
231885,Силиго,0,0,Q36198,2602,257,0,1,3,1
231886,Сорзо,0,0,Q391396,2655,266,0,0,3,1
231887,Стинтино,0,0,Q391409,2877,283,0,0,3,1
231888,Тергу,0,0,Q391549,2745,274,0,0,3,1
231889,Тисси,0,0,Q391575,2685,264,0,0,3,1
231890,Тула (Сардиния),0,0,Q391659,2619,261,0,0,3,1
231891,Тьези,0,0,Q391563,2638,264,0,0,3,1
231892,Узини,0,0,Q391705,2653,267,0,0,3,1
231893,Ури (Сардиния),0,0,Q391683,2775,280,0,0,3,1
231894,Флоринас,0,0,Q390824,2655,258,0,0,3,1
231895,Эрула,0,0,Q390699,2669,272,0,0,3,1
231896,Эспорлату,0,0,Q390704,2636,265,0,0,3,1
231897,Адзельо,0,0,Q9012,2664,271,0,0,3,1
231898,Ала-ди-Стура,0,0,Q8976,2774,282,0,0,3,1
231899,Аличе-Супериоре,0,0,Q8983,2829,279,0,0,3,1
231900,Альбьяно-д'Ивреа,0,0,Q8980,2852,282,0,0,3,1
231901,Алье (провинция Турин),0,0,Q8971,2782,282,0,0,3,1
231902,Альпетте,0,0,Q8993,2820,280,0,0,3,1
231903,Альпиньано,0,0,Q9000,2712,267,0,0,3,1
231904,Ангронья,0,0,Q9004,2801,270,0,0,3,1
231905,Андрате,0,0,Q9003,2615,264,0,0,3,1
231906,Ариньяно,0,0,Q9007,2700,267,0,0,3,1
231907,Байро,0,0,Q9014,2771,278,0,0,3,1
231908,Баланджеро,0,0,Q9017,2721,268,0,0,3,1
231909,Бальдиссеро-Канавезе,0,0,Q9019,2679,266,0,0,3,1
231910,Бальдиссеро-Торинезе,0,0,Q9024,2894,284,0,0,3,1
231911,Бальме,0,0,Q9028,2738,275,0,0,3,1
231912,Банкетте,0,0,Q9031,2951,283,0,0,3,1
231913,Барбания,0,0,Q9034,2839,273,0,0,3,1
231914,Бардонеккия,0,0,Q9039,2803,275,0,0,3,1
231915,Бароне-Канавезе,0,0,Q9044,2663,267,0,0,3,1
231916,Бейнаско,0,0,Q9048,2809,282,0,0,3,1
231917,Бибьяна,0,0,Q9050,2852,279,0,0,3,1
231918,Боббио-Пелличе,0,0,Q9052,2902,279,0,0,3,1
231919,Болленго,0,0,Q9055,2813,280,0,0,3,1
231920,Боргаро-Торинезе,0,0,Q9057,2889,284,0,0,3,1
231921,Боргомазино,0,0,Q9065,2688,270,0,0,3,1
231922,Боргоне-Суза,0,0,Q9069,2845,283,0,0,3,1
231923,Боргофранко-д'Ивреа,0,0,Q9062,2881,281,0,0,3,1
231924,Борджалло,0,0,Q9059,2822,280,0,0,3,1
231925,Босконеро,0,0,Q9073,2788,272,0,0,3,1
231926,Брандиццо,0,0,Q9076,2703,265,0,0,3,1
231927,Брикеразио,0,0,Q9080,2806,275,0,0,3,1
231928,Броссо,0,0,Q9084,2934,283,0,0,3,1
231929,Броцоло,0,0,Q9087,2741,273,0,0,3,1
231930,Брузаско,0,0,Q9097,2810,279,0,0,3,1
231931,Бруино,0,0,Q9092,2788,279,0,0,3,1
231932,Бруцоло,0,0,Q9101,2702,267,0,0,3,1
231933,Бузано,0,0,Q9111,2685,273,0,0,4,1
231934,Буриаско,0,0,Q9105,2620,262,0,0,3,1
231935,Буроло,0,0,Q9108,2741,275,0,0,3,1
231936,Буссолено,0,0,Q9116,2817,280,0,0,3,1
231937,Буттильера-Альта,0,0,Q9118,2849,281,0,0,3,1
231938,Вае,0,0,Q10330,2774,278,0,0,3,1
231939,Валло-Торинезе,0,0,Q10334,2927,285,0,0,3,1
231940,Валь-делла-Торре,0,0,Q8968,2708,267,0,0,3,1
231941,Вальджойе,0,0,Q10331,2702,267,0,0,3,1
231942,Вальперга,0,0,Q10335,2771,274,0,0,3,1
231943,Вальпрато-Соана,0,0,Q10336,2764,281,0,0,3,1
231944,Варизелла,0,0,Q10337,2670,270,0,0,3,1
231945,Вауда-Канавезе,0,0,Q10338,2749,270,0,0,3,1
231946,Венария-Реале,0,0,Q10339,2846,285,0,0,3,1
231947,Венаус,0,0,Q10342,2795,282,0,0,3,1
231948,Вероленго,0,0,Q10343,2767,277,0,0,3,1
231949,Верруа-Савоя,0,0,Q10344,2833,281,0,0,3,1
231950,Вестинье,0,0,Q10346,2708,267,0,0,3,1
231951,Виальфре,0,0,Q10347,2743,272,0,0,3,1
231952,Вигоне,0,0,Q10350,2930,284,0,0,3,1
231953,Видракко,0,0,Q10349,2699,268,0,0,3,1
231954,Вико-Канавезе,0,0,Q10348,2842,273,0,0,3,1
231955,Вилланова-Канавезе,0,0,Q10352,2871,281,0,0,3,1
231956,Виллар-Дора,0,0,Q10354,2831,282,0,0,3,1
231957,Виллар-Пелличе,0,0,Q10356,2785,278,0,0,3,1
231958,Виллар-Пероза,0,0,Q10357,2789,277,0,0,3,1
231959,Виллар-Фоккьярдо,0,0,Q10355,2814,275,0,0,3,1
231960,Вилларбассе,0,0,Q10358,3000,282,0,0,3,1
231961,Виллареджа,0,0,Q10359,2720,266,0,0,3,1
231962,Вилластеллоне,0,0,Q10360,2750,268,0,0,3,1
231963,Виллафранка-Пьемонте,0,0,Q10351,2892,281,0,0,3,1
231964,Виново,0,0,Q10361,2752,278,0,0,3,1
231965,Вирле-Пьемонте,0,0,Q10362,2855,281,0,0,3,1
231966,Виске,0,0,Q10364,2694,267,0,0,3,1
231967,Вистрорио,0,0,Q10366,2577,256,0,0,3,1
231968,Виу,0,0,Q10369,2928,282,0,0,3,1
231969,Вольвера,0,0,Q10373,2667,262,0,0,3,1
231970,Вольпьяно,0,0,Q10370,2809,281,0,0,3,1
231971,Гарцильяна,0,0,Q9376,2892,281,0,0,3,1
231972,Гассино-Торинезе,0,0,Q9380,2767,279,0,0,3,1
231973,Гравере,0,0,Q9392,2743,273,0,0,3,1
231974,Гроскавалло,0,0,Q9393,2635,262,0,0,3,1
231975,Гроссо,0,0,Q9395,2793,282,0,0,3,1
231976,Грульяско,0,0,Q9398,4645,493,0,0,19,1
231977,Джавено,0,0,Q9389,2684,271,0,0,3,1
231978,Джальоне,0,0,Q9388,2803,279,0,0,3,1
231979,Джерманьяно,0,0,Q9383,2680,271,0,0,3,1
231980,Дживолетто,0,0,Q9390,2811,279,0,0,3,1
231981,Домодоссола,0,0,Q23325,2632,253,0,0,3,1
231982,Друенто,0,0,Q9336,2825,281,0,0,3,1
231983,Иврея,0,0,Q9409,2703,267,0,1,3,1
231984,Изолабелла,0,0,Q9405,2668,268,0,0,3,1
231985,Инверсо-Пинаска,0,0,Q9403,2700,263,0,0,3,1
231986,Ингрия (Италия),0,0,Q9400,2719,271,0,0,3,1
231987,Иссильо,0,0,Q9407,2617,263,0,0,3,1
231988,Каваньоло,0,0,Q9238,2625,261,0,0,3,1
231989,Кавур,0,0,Q9239,2787,278,0,0,3,1
231990,Казальборгоне,0,0,Q9194,2845,280,0,0,3,1
231991,Казелетте,0,0,Q9207,2850,276,0,0,3,1
231992,Казелле-Торинезе,0,0,Q9210,2878,283,0,0,3,1
231993,Калузо,0,0,Q9131,2746,277,0,0,3,1
231994,Камбьяно,0,0,Q9136,2811,279,0,0,3,1
231995,Кампильоне-Фениле,0,0,Q9139,2775,266,0,0,3,1
231996,Кандиоло,0,0,Q9148,2816,278,0,0,3,1
231997,Кандия-Канавезе,0,0,Q9144,2790,279,0,0,3,1
231998,Канискьо,0,0,Q9153,2908,282,0,0,3,1
231999,Кантойра,0,0,Q9160,2801,279,0,0,3,1
232000,Каприе (коммуна),0,0,Q9167,2813,282,0,0,3,1
232001,Каравино,0,0,Q9169,2917,283,0,0,3,1
232002,Карема,0,0,Q9173,2613,262,0,0,3,1
232003,Кариньяно,0,0,Q9182,2802,278,0,0,3,1
232004,Карманьола (провинция Турин),0,0,Q9187,2820,276,0,0,3,1
232005,Кастаньето-По,0,0,Q9216,2848,275,0,0,3,1
232006,Кастаньоле-Пьемонте,0,0,Q9221,2894,281,0,0,3,1
232007,Кастелламонте,0,0,Q9224,2862,281,0,0,3,1
232008,Кастельнуово-Нигра,0,0,Q9231,2867,282,0,0,3,1
232009,Кастильоне-Торинезе,0,0,Q9234,2723,268,0,0,3,1
232010,Кафассе,0,0,Q9127,2789,279,0,0,3,1
232011,Кашинетте-д'Ивреа,0,0,Q9198,2808,275,0,0,3,1
232012,Квинчинетто,0,0,Q10213,2843,280,0,0,3,1
232013,Кивассо,0,0,Q9275,2809,280,0,0,3,1
232014,Клавьере,0,0,Q9287,2807,280,0,0,3,1
232015,Коассоло-Торинезе,0,0,Q9291,2842,282,0,0,3,1
232016,Коацце,0,0,Q9298,2641,261,0,0,3,1
232017,Колленьо,0,0,Q9311,2831,272,0,0,3,1
232018,Коллеретто-Джакоза,0,0,Q9315,2867,281,0,0,3,1
232019,Коллеретто-Кастельнуово,0,0,Q9313,2688,264,0,0,3,1
232020,Кондове,0,0,Q9318,2809,281,0,0,3,1
232021,Корио,0,0,Q9320,2746,279,0,0,3,1
